,,,
Lag 1. Batch:1. Learning rate: 0.001,,,
Cycles,Accuracy Testing, Accuracy Training,Err,Time
879000,88.69047619047619,96.48497986992876,0.6974225986995372,607.684
880000,88.78968253968253,96.43852585939919,0.6950532175294347,608.38
881000,88.78968253968253,96.50046454010528,0.694516388574585,609.069
882000,88.78968253968253,96.46949519975225,0.6924076985632839,609.752
883000,88.69047619047619,96.48497986992876,0.6932792825417539,610.441
884000,88.69047619047619,96.48497986992876,0.693391689332147,611.123
885000,88.69047619047619,96.50046454010528,0.6956570924753994,611.811
886000,88.59126984126983,96.48497986992876,0.6946256949293932,612.498
887000,88.59126984126983,96.48497986992876,0.6936016495730433,613.187
888000,88.59126984126983,96.50046454010528,0.6920456157375969,613.871
889000,88.59126984126983,96.51594921028183,0.6953087352346127,614.562
890000,88.59126984126983,96.53143388045835,0.6953597145528473,615.25
891000,88.59126984126983,96.48497986992876,0.695526235795723,615.939
892000,88.59126984126983,96.50046454010528,0.693315950509155,616.632
893000,88.59126984126983,96.48497986992876,0.6929736978166853,617.329
894000,88.69047619047619,96.50046454010528,0.6902863175350824,618.024
895000,88.69047619047619,96.46949519975225,0.6916488426033403,618.718
896000,88.78968253968253,96.50046454010528,0.6928969017686042,619.412
897000,88.78968253968253,96.50046454010528,0.6936486534974582,620.11
898000,88.78968253968253,96.53143388045835,0.6956846450650422,620.802
899000,88.78968253968253,96.54691855063487,0.6927327603322426,621.492
900000,88.78968253968253,96.54691855063487,0.6923777754633976,622.18
901000,88.78968253968253,96.50046454010528,0.6927973429702813,622.878
902000,88.78968253968253,96.51594921028183,0.6925184138554802,623.566
903000,88.78968253968253,96.51594921028183,0.6875884770714813,624.247
904000,88.98809523809523,96.54691855063487,0.6885169957633687,624.932
905000,88.98809523809523,96.48497986992876,0.6833013555762493,625.623
906000,88.98809523809523,96.50046454010528,0.6841548794228841,626.313
907000,88.98809523809523,96.48497986992876,0.6820377187173919,627.002
908000,89.0873015873016,96.51594921028183,0.6792040821903879,627.689
909000,89.18650793650794,96.53143388045835,0.6752446713602966,628.375
910000,88.98809523809523,96.53143388045835,0.6787547768394079,629.057
911000,89.0873015873016,96.53143388045835,0.67813205689317,629.746
912000,89.0873015873016,96.54691855063487,0.6794993113653967,630.445
913000,89.18650793650794,96.54691855063487,0.6788320341021371,631.138
914000,89.18650793650794,96.54691855063487,0.678204913667834,631.83
915000,89.18650793650794,96.5624032208114,0.6793374661892179,632.522
916000,89.18650793650794,96.5624032208114,0.6803242133197234,633.217
917000,89.18650793650794,96.59337256116444,0.6817404532146125,633.908
918000,89.18650793650794,96.60885723134098,0.6851344493945611,634.603
919000,89.18650793650794,96.60885723134098,0.6855595593412421,635.295
920000,89.28571428571429,96.63982657169402,0.6819353370609956,635.986
921000,89.28571428571429,96.6243419015175,0.6817468451049286,636.678
922000,89.28571428571429,96.57788789098792,0.6804717003508793,637.369
923000,89.28571428571429,96.65531124187055,0.6826003720522016,638.058
924000,89.28571428571429,96.65531124187055,0.6806790475635422,638.748
925000,89.28571428571429,96.67079591204707,0.6790757531519804,639.444
926000,89.28571428571429,96.63982657169402,0.6784242292644844,640.136
927000,89.28571428571429,96.65531124187055,0.6796430268346354,640.833
928000,89.28571428571429,96.6243419015175,0.6820733413760708,641.523
929000,89.28571428571429,96.6243419015175,0.6791741936330858,642.213
930000,89.28571428571429,96.6243419015175,0.6801014281677712,642.904
931000,89.28571428571429,96.63982657169402,0.6786137583368402,643.597
932000,89.18650793650794,96.6243419015175,0.6810277714445439,644.29
933000,89.18650793650794,96.63982657169402,0.6803846273071853,644.981
934000,89.0873015873016,96.59337256116444,0.6821031687195521,645.67
935000,88.98809523809523,96.59337256116444,0.6825632640990875,646.362
936000,88.98809523809523,96.59337256116444,0.6816365541110486,647.053
937000,88.98809523809523,96.59337256116444,0.6794980539894514,647.741
938000,88.88888888888889,96.57788789098792,0.6792906294072851,648.438
939000,88.88888888888889,96.5624032208114,0.6757973252419158,649.132
940000,88.88888888888889,96.60885723134098,0.6762855736369341,649.832
941000,88.88888888888889,96.60885723134098,0.6778312027477801,650.516
942000,88.78968253968253,96.57788789098792,0.6767644946422674,651.198
943000,88.98809523809523,96.6243419015175,0.6756598197583547,651.878
944000,88.88888888888889,96.6243419015175,0.6771227610689297,652.564
945000,88.88888888888889,96.6243419015175,0.6802619711089529,653.257
946000,88.98809523809523,96.65531124187055,0.6805726509533921,653.949
947000,88.98809523809523,96.6243419015175,0.6807045059915127,654.637
948000,88.98809523809523,96.59337256116444,0.6772083477251737,655.327
949000,89.0873015873016,96.6243419015175,0.6725456056462615,656.013
950000,89.18650793650794,96.65531124187055,0.6687478620695108,656.701
951000,89.28571428571429,96.65531124187055,0.6668280182719526,657.394
952000,89.28571428571429,96.63982657169402,0.6690882347574824,658.086
953000,89.28571428571429,96.65531124187055,0.6683959009891557,658.773
954000,89.18650793650794,96.65531124187055,0.6674034831710401,659.47
955000,89.38492063492063,96.65531124187055,0.6656785263442083,660.16
956000,89.38492063492063,96.68628058222359,0.6651113322930716,660.85
957000,89.28571428571429,96.67079591204707,0.666531181555448,661.537
958000,89.28571428571429,96.65531124187055,0.667019755137659,662.233
959000,89.38492063492063,96.67079591204707,0.6650821108014762,662.917
960000,89.38492063492063,96.67079591204707,0.6629808329712575,663.597
961000,89.38492063492063,96.68628058222359,0.6632063575978621,664.279
962000,89.38492063492063,96.63982657169402,0.6588360305961812,664.961
963000,89.38492063492063,96.63982657169402,0.6582443055294799,665.644
964000,89.28571428571429,96.68628058222359,0.6610160775120871,666.323
965000,89.28571428571429,96.68628058222359,0.6600392602385463,667.012
966000,89.28571428571429,96.67079591204707,0.6615163093721025,667.693
967000,89.28571428571429,96.65531124187055,0.6594052211887486,668.379
968000,89.18650793650794,96.68628058222359,0.6628883932995867,669.076
969000,89.18650793650794,96.65531124187055,0.6605142485791617,669.77
970000,89.0873015873016,96.63982657169402,0.6613783320770961,670.462
971000,89.0873015873016,96.65531124187055,0.6632733434714063,671.141
972000,89.18650793650794,96.68628058222359,0.6624949993033569,671.833
973000,89.28571428571429,96.70176525240012,0.6612172099819048,672.513
974000,89.0873015873016,96.67079591204707,0.6633086041053886,673.2
975000,89.28571428571429,96.70176525240012,0.6636657567174029,673.887
976000,89.28571428571429,96.70176525240012,0.6620577107858172,674.582
977000,89.18650793650794,96.70176525240012,0.6626757032549974,675.266
978000,89.18650793650794,96.71724992257666,0.6622984893247775,675.951
979000,89.18650793650794,96.70176525240012,0.6629824957622895,676.639
980000,89.18650793650794,96.73273459275318,0.6631083052711957,677.327
981000,89.28571428571429,96.68628058222359,0.6614421774276968,678.012
982000,89.18650793650794,96.70176525240012,0.6605696526295352,678.695
983000,89.28571428571429,96.74821926292971,0.660100430812316,679.378
984000,89.28571428571429,96.77918860328275,0.6612477070079518,680.063
985000,89.38492063492063,96.77918860328275,0.658475355175531,680.747
986000,89.28571428571429,96.76370393310623,0.6603724283533089,681.439
987000,89.28571428571429,96.77918860328275,0.6610812811474868,682.127
988000,89.28571428571429,96.74821926292971,0.6593594440958804,682.81
989000,89.28571428571429,96.77918860328275,0.6600675912183501,683.503
990000,89.28571428571429,96.76370393310623,0.6594308857711944,684.194
991000,89.28571428571429,96.77918860328275,0.6596332522070599,684.883
992000,89.18650793650794,96.76370393310623,0.6592402391965201,685.583
993000,89.18650793650794,96.76370393310623,0.6583177777107536,686.266
994000,89.0873015873016,96.74821926292971,0.6579523657121834,686.949
995000,89.28571428571429,96.76370393310623,0.655919819799704,687.638
996000,89.28571428571429,96.77918860328275,0.6582119765790386,688.324
997000,89.38492063492063,96.8101579436358,0.6593244364754153,689.007
998000,89.38492063492063,96.79467327345928,0.6584049510572542,689.697
999000,89.38492063492063,96.79467327345928,0.6593999047813062,690.386
1000000,89.38492063492063,96.8101579436358,0.6603227211801471,691.075
1001000,89.28571428571429,96.76370393310623,0.662131952972194,691.769
1002000,89.38492063492063,96.77918860328275,0.6608351126770718,692.458
1003000,89.28571428571429,96.77918860328275,0.6593246896618583,693.145
1004000,89.28571428571429,96.79467327345928,0.6613384997817678,693.841
1005000,89.28571428571429,96.79467327345928,0.6603737318755563,694.531
1006000,89.38492063492063,96.79467327345928,0.6603729821014472,695.229
1007000,89.38492063492063,96.77918860328275,0.6555683549065965,695.918
1008000,89.38492063492063,96.8101579436358,0.6557566063110234,696.615
1009000,89.28571428571429,96.77918860328275,0.6526561004824831,697.305
1010000,89.28571428571429,96.76370393310623,0.6529511940196229,697.991
1011000,89.28571428571429,96.77918860328275,0.6534255532120153,698.673
1012000,89.28571428571429,96.79467327345928,0.6548451501988303,699.355
1013000,89.28571428571429,96.77918860328275,0.6534061226582125,700.041
1014000,89.28571428571429,96.76370393310623,0.6529113515473841,700.733
1015000,89.18650793650794,96.76370393310623,0.6553007920447547,701.419
1016000,89.18650793650794,96.82564261381232,0.6570817652555698,702.103
1017000,89.28571428571429,96.8101579436358,0.6588655449360588,702.788
1018000,89.18650793650794,96.8101579436358,0.6580125578006054,703.48
1019000,89.28571428571429,96.82564261381232,0.6589280122638921,704.162
1020000,89.38492063492063,96.84112728398885,0.6594756157293866,704.864
1021000,89.38492063492063,96.8101579436358,0.6579754887102619,705.551
1022000,89.38492063492063,96.82564261381232,0.6575648910405255,706.243
1023000,89.38492063492063,96.82564261381232,0.6571309902237855,706.923
1024000,89.38492063492063,96.84112728398885,0.6543856792728397,707.607
1025000,89.38492063492063,96.79467327345928,0.6525447124110988,708.29
1026000,89.38492063492063,96.8101579436358,0.6502672308417953,709.017
1027000,89.48412698412699,96.8101579436358,0.64599397554787,709.745
1028000,89.38492063492063,96.82564261381232,0.6465759740318789,710.436
1029000,89.48412698412699,96.84112728398885,0.6464083336299052,711.131
1030000,89.48412698412699,96.84112728398885,0.6477236418148834,711.821
1031000,89.48412698412699,96.84112728398885,0.6454159725729859,712.51
1032000,89.38492063492063,96.8101579436358,0.6442737255558626,713.201
1033000,89.38492063492063,96.8101579436358,0.6442563876937093,713.91
1034000,89.58333333333334,96.82564261381232,0.6410704140436514,714.619
1035000,89.48412698412699,96.84112728398885,0.6436693222586044,715.315
1036000,89.58333333333334,96.8101579436358,0.6412522675035167,715.999
1037000,89.48412698412699,96.82564261381232,0.639431429707203,716.679
1038000,89.58333333333334,96.84112728398885,0.6407986940098577,717.361
1039000,89.68253968253968,96.85661195416537,0.6389638114452003,718.04
1040000,89.58333333333334,96.84112728398885,0.6411156692854169,718.719
1041000,89.58333333333334,96.84112728398885,0.6415125383733498,719.403
1042000,89.58333333333334,96.84112728398885,0.6415655094727288,720.082
1043000,89.58333333333334,96.85661195416537,0.6396825959523157,720.764
1044000,89.58333333333334,96.87209662434189,0.6400708879056558,721.452
1045000,89.58333333333334,96.85661195416537,0.6414448214763953,722.137
1046000,89.58333333333334,96.85661195416537,0.6410651872398123,722.819
1047000,89.48412698412699,96.84112728398885,0.6423517889739587,723.512
1048000,89.58333333333334,96.85661195416537,0.6404091478484758,724.198
1049000,89.58333333333334,96.87209662434189,0.6399040299474309,724.884
1050000,89.58333333333334,96.82564261381232,0.638669203090186,725.565
1051000,89.58333333333334,96.84112728398885,0.6391259400916891,726.249
1052000,89.48412698412699,96.82564261381232,0.6414729959392365,726.937
1053000,89.48412698412699,96.82564261381232,0.6412917796453607,727.619
1054000,89.48412698412699,96.84112728398885,0.640690353634007,728.312
1055000,89.58333333333334,96.84112728398885,0.6387341596363426,728.989
1056000,89.68253968253968,96.84112728398885,0.6353664512584021,729.671
1057000,89.68253968253968,96.87209662434189,0.6372762856192491,730.354
1058000,89.68253968253968,96.85661195416537,0.6384816462295094,731.035
1059000,89.58333333333334,96.85661195416537,0.6402236931122305,731.712
1060000,89.58333333333334,96.82564261381232,0.6360466200980591,732.393
1061000,89.58333333333334,96.82564261381232,0.6362166708874626,733.079
1062000,89.58333333333334,96.8101579436358,0.6337191585398219,733.758
1063000,89.58333333333334,96.84112728398885,0.6356362562119235,734.444
1064000,89.58333333333334,96.87209662434189,0.6366568274180524,735.131
1065000,89.58333333333334,96.87209662434189,0.6361361529846674,735.814
1066000,89.68253968253968,96.87209662434189,0.6362085502907112,736.494
1067000,89.58333333333334,96.85661195416537,0.6371525929253061,737.178
1068000,89.58333333333334,96.85661195416537,0.6388175294340825,737.86
1069000,89.58333333333334,96.85661195416537,0.6387729312562515,738.543
1070000,89.58333333333334,96.84112728398885,0.6386220680772122,739.229
1071000,89.68253968253968,96.85661195416537,0.635852093931476,739.914
1072000,89.58333333333334,96.85661195416537,0.637002765830233,740.612
1073000,89.58333333333334,96.87209662434189,0.6366425437703129,741.312
1074000,89.68253968253968,96.87209662434189,0.6352092666918413,741.995
1075000,89.68253968253968,96.85661195416537,0.634250725800105,742.679
1076000,89.68253968253968,96.84112728398885,0.6314664239545975,743.372
1077000,89.68253968253968,96.84112728398885,0.630065924366119,744.051
1078000,89.68253968253968,96.85661195416537,0.6311731390277836,744.732
1079000,89.68253968253968,96.84112728398885,0.6301899107096918,745.418
1080000,89.58333333333334,96.84112728398885,0.6317975874572952,746.103
1081000,89.68253968253968,96.84112728398885,0.6284905538979488,746.788
1082000,89.68253968253968,96.84112728398885,0.6273460310080144,747.473
1083000,89.58333333333334,96.84112728398885,0.6309467429893629,748.16
1084000,89.58333333333334,96.82564261381232,0.6300495419308579,748.844
1085000,89.68253968253968,96.85661195416537,0.6276187114446926,749.531
1086000,89.78174603174604,96.85661195416537,0.6311966430932203,750.214
1087000,89.78174603174604,96.85661195416537,0.6322231974902763,750.898
1088000,89.78174603174604,96.85661195416537,0.6327331642020713,751.583
1089000,89.78174603174604,96.87209662434189,0.6298438095302309,752.267
1090000,89.78174603174604,96.85661195416537,0.6285697371031044,752.953
1091000,89.78174603174604,96.85661195416537,0.6273754256533572,753.634
1092000,89.78174603174604,96.87209662434189,0.6287605860058141,754.316
1093000,89.78174603174604,96.87209662434189,0.627568437471844,754.994
1094000,89.78174603174604,96.87209662434189,0.6269523674853444,755.679
1095000,89.78174603174604,96.87209662434189,0.6299639079206636,756.36
1096000,89.78174603174604,96.90306596469496,0.6303449073208606,757.047
1097000,89.78174603174604,96.90306596469496,0.6301117470127473,757.731
1098000,89.78174603174604,96.87209662434189,0.6299857374219938,758.421
1099000,89.78174603174604,96.87209662434189,0.6286768612231873,759.105
1100000,89.78174603174604,96.87209662434189,0.6275847386537154,759.784
1101000,89.78174603174604,96.87209662434189,0.6289292239523533,760.469
1102000,89.78174603174604,96.91855063487148,0.6291468645157957,761.151
1103000,89.78174603174604,96.90306596469496,0.6301088374971905,761.832
1104000,89.78174603174604,96.88758129451843,0.629637527222311,762.511
1105000,89.78174603174604,96.85661195416537,0.6283800886829888,763.198
1106000,89.88095238095238,96.87209662434189,0.6274621056802422,763.882
1107000,89.78174603174604,96.88758129451843,0.6291535108939768,764.572
1108000,89.78174603174604,96.90306596469496,0.6296180142378922,765.254
1109000,89.78174603174604,96.91855063487148,0.6321840142711131,765.943
1110000,89.78174603174604,96.934035305048,0.630830028688338,766.622
1111000,89.68253968253968,96.90306596469496,0.6313047116824382,767.312
1112000,89.78174603174604,96.934035305048,0.6273295951460046,767.994
1113000,89.78174603174604,96.934035305048,0.6276460323449623,768.676
1114000,89.68253968253968,96.934035305048,0.6299377552174775,769.364
1115000,89.68253968253968,96.91855063487148,0.6284350216781812,770.049
1116000,89.78174603174604,96.934035305048,0.6300906082580542,770.764
1117000,89.78174603174604,96.934035305048,0.6311549832267207,771.459
1118000,89.78174603174604,96.934035305048,0.6293470033099241,772.154
1119000,89.78174603174604,96.90306596469496,0.6301066743515173,772.845
1120000,89.78174603174604,96.90306596469496,0.6301016886446418,773.533
1121000,89.68253968253968,96.91855063487148,0.6312397149271418,774.224
1122000,89.78174603174604,96.94951997522453,0.6313366102381002,774.93
1123000,89.78174603174604,96.94951997522453,0.6320642817392765,775.621
1124000,89.78174603174604,96.94951997522453,0.6326719316330585,776.312
1125000,89.78174603174604,96.94951997522453,0.6325063356569754,776.998
1126000,89.68253968253968,96.934035305048,0.630583937302374,777.681
1127000,89.78174603174604,96.934035305048,0.6291543359531058,778.365
1128000,89.78174603174604,96.934035305048,0.6267098289314366,779.059
1129000,89.78174603174604,96.96500464540105,0.6256962005337455,779.742
1130000,89.88095238095238,96.98048931557757,0.6250240142729948,780.427
1131000,89.98015873015873,96.98048931557757,0.6248363595630463,781.112
1132000,89.98015873015873,96.96500464540105,0.6265389706428292,781.82
1133000,89.88095238095238,96.934035305048,0.6242945064049672,782.506
1134000,89.98015873015873,96.94951997522453,0.6242653628680616,783.19
1135000,89.98015873015873,96.934035305048,0.6236381805705047,783.88
1136000,89.98015873015873,96.96500464540105,0.6217385295071342,784.573
1137000,89.98015873015873,96.934035305048,0.6231625032102064,785.256
1138000,89.98015873015873,96.94951997522453,0.621074334341952,785.936
1139000,89.98015873015873,96.94951997522453,0.6227303745125187,786.615
1140000,89.98015873015873,96.94951997522453,0.6236329561697835,787.303
1141000,89.98015873015873,96.98048931557757,0.6214448903812912,787.984
1142000,89.98015873015873,96.94951997522453,0.6210664725641467,788.661
1143000,89.98015873015873,96.98048931557757,0.6205922877641082,789.343
1144000,89.88095238095238,96.96500464540105,0.6218506813959338,790.028
1145000,89.88095238095238,96.96500464540105,0.6216188674543879,790.714
1146000,89.88095238095238,96.9959739857541,0.6235820760144846,791.392
1147000,89.88095238095238,96.9959739857541,0.620970830576808,792.079
1148000,89.88095238095238,96.9959739857541,0.622967185080439,792.764
1149000,89.88095238095238,96.96500464540105,0.6231149010376517,793.444
1150000,89.88095238095238,97.01145865593062,0.6242154174941683,794.128
1151000,89.88095238095238,97.02694332610716,0.6199212726986052,794.812
1152000,89.88095238095238,96.96500464540105,0.6228048475866379,795.501
1153000,89.88095238095238,97.01145865593062,0.6233358106546948,796.181
1154000,89.88095238095238,97.02694332610716,0.6236069990465871,796.865
1155000,89.88095238095238,97.01145865593062,0.6250106815565831,797.549
1156000,89.78174603174604,96.98048931557757,0.6244371124889398,798.239
1157000,89.78174603174604,96.98048931557757,0.6234239454696587,798.927
1158000,89.78174603174604,96.9959739857541,0.6238682727714944,799.614
1159000,89.78174603174604,97.02694332610716,0.6249417942635511,800.3
1160000,89.88095238095238,96.9959739857541,0.6233314927287161,800.989
1161000,89.78174603174604,96.9959739857541,0.6225724782014626,801.676
1162000,89.88095238095238,97.01145865593062,0.6223993396158518,802.361
1163000,89.88095238095238,97.01145865593062,0.6225125217746922,803.05
1164000,89.78174603174604,96.9959739857541,0.6215378905301908,803.74
1165000,89.88095238095238,97.02694332610716,0.6206059350189223,804.43
1166000,89.88095238095238,97.01145865593062,0.6210351809311175,805.118
1167000,89.88095238095238,97.02694332610716,0.6188484428027695,805.805
1168000,89.98015873015873,97.04242799628368,0.6141341350857177,806.491
1169000,89.98015873015873,97.0579126664602,0.6159799742451335,807.175
1170000,89.88095238095238,97.01145865593062,0.6154608266248811,807.861
1171000,89.88095238095238,96.98048931557757,0.6114977971247547,808.555
1172000,89.98015873015873,96.9959739857541,0.6122510834671882,809.251
1173000,89.98015873015873,97.02694332610716,0.6121683798096713,809.937
1174000,89.98015873015873,97.01145865593062,0.6091173128220727,810.624
1175000,90.07936507936508,97.02694332610716,0.6066318850632797,811.31
1176000,90.07936507936508,96.9959739857541,0.6060174912982484,811.999
1177000,90.17857142857143,97.02694332610716,0.6042532021823652,812.694
1178000,90.07936507936508,97.02694332610716,0.6062217459386937,813.384
1179000,90.17857142857143,97.04242799628368,0.6038843093231969,814.073
1180000,90.07936507936508,97.01145865593062,0.6038085510921645,814.762
1181000,90.07936507936508,97.01145865593062,0.601758354662582,815.452
1182000,90.07936507936508,97.01145865593062,0.6021646707215655,816.14
1183000,90.07936507936508,97.02694332610716,0.6047380305886169,816.83
1184000,90.07936507936508,97.02694332610716,0.6044189587241425,817.528
1185000,90.07936507936508,97.04242799628368,0.6061153739021232,818.219
1186000,90.07936507936508,97.02694332610716,0.6064471473716619,818.905
1187000,90.07936507936508,97.02694332610716,0.6048169421750086,819.601
1188000,90.07936507936508,96.9959739857541,0.6015397151541727,820.299
1189000,90.07936507936508,96.9959739857541,0.6022485933518704,820.989
1190000,90.07936507936508,97.01145865593062,0.6042935232340719,821.675
1191000,90.07936507936508,97.01145865593062,0.6047810629618616,822.369
1192000,90.07936507936508,97.01145865593062,0.6046201587309518,823.06
1193000,90.07936507936508,97.01145865593062,0.6049449197767055,823.752
1194000,90.07936507936508,97.01145865593062,0.6051137602776778,824.446
1195000,90.07936507936508,97.02694332610716,0.6035013558980445,825.137
1196000,90.07936507936508,97.02694332610716,0.6019340721950112,825.827
1197000,90.07936507936508,97.01145865593062,0.5999295213230346,826.516
1198000,90.07936507936508,97.01145865593062,0.5992818091715839,827.204
1199000,90.07936507936508,97.02694332610716,0.6024507442201341,827.895
1200000,90.07936507936508,97.01145865593062,0.5999022911636079,828.589
1201000,90.07936507936508,97.01145865593062,0.6018560673277986,829.281
1202000,90.07936507936508,97.02694332610716,0.6020934608036531,829.969
1203000,90.07936507936508,97.02694332610716,0.6007146239165146,830.664
1204000,90.17857142857143,97.01145865593062,0.5978625187278489,831.353
1205000,90.17857142857143,96.9959739857541,0.5950215963800723,832.048
1206000,90.17857142857143,96.9959739857541,0.5987104095310701,832.738
1207000,90.17857142857143,96.9959739857541,0.5991942083248001,833.43
1208000,90.07936507936508,96.9959739857541,0.5983057600219147,834.122
1209000,90.07936507936508,96.9959739857541,0.598819760062079,834.816
1210000,90.07936507936508,97.01145865593062,0.599724302011023,835.506
1211000,90.17857142857143,97.02694332610716,0.5980601170995872,836.196
1212000,90.17857142857143,97.02694332610716,0.5995933220794191,836.885
1213000,90.17857142857143,97.04242799628368,0.6000603409569436,837.581
1214000,90.17857142857143,97.02694332610716,0.5993027134200223,838.276
1215000,90.17857142857143,97.02694332610716,0.600621360472767,838.978
1216000,90.17857142857143,97.02694332610716,0.5990809070937001,839.67
1217000,90.17857142857143,97.04242799628368,0.6013014487333213,840.362
1218000,90.17857142857143,97.01145865593062,0.6017704090413891,841.058
1219000,90.17857142857143,97.01145865593062,0.5988474240408522,841.749
1220000,90.17857142857143,97.01145865593062,0.598465550252397,842.44
1221000,90.07936507936508,96.9959739857541,0.5962447761005184,843.135
1222000,90.07936507936508,97.01145865593062,0.5974281696074194,843.827
1223000,90.07936507936508,97.01145865593062,0.5997215373567935,844.517
1224000,90.07936507936508,97.02694332610716,0.6012901832700265,845.212
1225000,90.17857142857143,97.07339733663673,0.600715863611121,845.907
1226000,90.07936507936508,97.0579126664602,0.6010721746596503,846.597
1227000,90.37698412698413,97.1198513471663,0.6023075355976037,847.285
1228000,90.27777777777779,97.10436667698978,0.600508564813292,847.976
1229000,90.27777777777779,97.08888200681326,0.5988528123186402,848.668
1230000,90.37698412698413,97.10436667698978,0.5995335301938325,849.363
1231000,90.47619047619048,97.13533601734284,0.5981680146791706,850.053
1232000,90.37698412698413,97.10436667698978,0.5968794299080183,850.748
1233000,90.27777777777779,97.07339733663673,0.5962687200756442,851.438
1234000,90.27777777777779,97.07339733663673,0.5977378351871614,852.125
1235000,90.17857142857143,97.0579126664602,0.597949852754541,852.814
1236000,90.27777777777779,97.04242799628368,0.5964019661023069,853.505
1237000,90.27777777777779,97.0579126664602,0.5975995545678005,854.198
1238000,90.37698412698413,97.0579126664602,0.594092006505711,854.894
1239000,90.37698412698413,97.07339733663673,0.594840303060891,855.589
1240000,90.37698412698413,97.07339733663673,0.5958260159240152,856.28
1241000,90.37698412698413,97.07339733663673,0.5966126368434124,856.97
1242000,90.17857142857143,97.0579126664602,0.5973304969464484,857.655
1243000,90.27777777777779,97.07339733663673,0.5951639152063407,858.338
1244000,90.27777777777779,97.0579126664602,0.5966447830422865,859.019
1245000,90.27777777777779,97.0579126664602,0.5960932893927754,859.701
1246000,90.17857142857143,97.04242799628368,0.5978142756597036,860.383
1247000,90.17857142857143,97.0579126664602,0.5959309763882952,861.07
1248000,90.17857142857143,97.04242799628368,0.5962639404079916,861.763
1249000,90.27777777777779,97.0579126664602,0.5930148771383641,862.46
1250000,90.37698412698413,97.1198513471663,0.5938666254353422,863.143
1251000,90.37698412698413,97.08888200681326,0.5921613069061405,863.832
1252000,90.37698412698413,97.10436667698978,0.5923026036612502,864.524
1253000,90.37698412698413,97.07339733663673,0.5914979192671957,865.217
1254000,90.37698412698413,97.08888200681326,0.5919662068995328,865.902
1255000,90.27777777777779,97.08888200681326,0.5890266031657109,866.587
1256000,90.27777777777779,97.10436667698978,0.5880585675684012,867.265
1257000,90.27777777777779,97.1198513471663,0.5862197408749158,867.951
1258000,90.27777777777779,97.07339733663673,0.5893641058473064,868.637
1259000,90.37698412698413,97.10436667698978,0.5894882435056608,869.322
1260000,90.47619047619048,97.13533601734284,0.5892737216324386,870.009
1261000,90.37698412698413,97.10436667698978,0.589809931332264,870.696
1262000,90.37698412698413,97.1198513471663,0.5916115392457457,871.381
1263000,90.37698412698413,97.1198513471663,0.5908302061314313,872.083
1264000,90.37698412698413,97.13533601734284,0.589916240538442,872.776
1265000,90.37698412698413,97.10436667698978,0.5884709056318026,873.467
1266000,90.47619047619048,97.1198513471663,0.5882603307551262,874.155
1267000,90.47619047619048,97.13533601734284,0.5869002748623219,874.85
1268000,90.47619047619048,97.10436667698978,0.5872923608868864,875.539
1269000,90.47619047619048,97.08888200681326,0.5867751777207538,876.223
1270000,90.47619047619048,97.10436667698978,0.588017167504469,876.922
1271000,90.47619047619048,97.10436667698978,0.5879000678586236,877.61
1272000,90.47619047619048,97.1198513471663,0.5878942666776249,878.297
1273000,90.47619047619048,97.1198513471663,0.5864324560508656,878.981
1274000,90.47619047619048,97.16630535769588,0.5857414944415655,879.673
1275000,90.47619047619048,97.18179002787241,0.5885828343167304,880.357
1276000,90.47619047619048,97.18179002787241,0.588221253659124,881.045
1277000,90.47619047619048,97.18179002787241,0.5884784658605483,881.741
1278000,90.47619047619048,97.18179002787241,0.5872206064353764,882.43
1279000,90.47619047619048,97.18179002787241,0.58568103960887,883.121
1280000,90.47619047619048,97.18179002787241,0.5855195514098501,883.823
1281000,90.57539682539682,97.18179002787241,0.587592018059344,884.514
1282000,90.57539682539682,97.19727469804893,0.5897118352923204,885.204
1283000,90.67460317460318,97.21275936822545,0.5860992594493919,885.886
1284000,90.67460317460318,97.21275936822545,0.5872121755281021,886.59
1285000,90.67460317460318,97.21275936822545,0.5896210877476229,887.295
1286000,90.57539682539682,97.21275936822545,0.5918363620753914,887.99
1287000,90.67460317460318,97.19727469804893,0.5919665607395087,888.698
1288000,90.57539682539682,97.19727469804893,0.5920546154382997,889.393
1289000,90.57539682539682,97.19727469804893,0.5921961803946401,890.093
1290000,90.57539682539682,97.21275936822545,0.5935792121037341,890.785
1291000,90.57539682539682,97.18179002787241,0.5923352659756198,891.48
1292000,90.37698412698413,97.15082068751936,0.5935580018148716,892.176
1293000,90.47619047619048,97.18179002787241,0.5930613390683642,892.873
1294000,90.47619047619048,97.18179002787241,0.5934258370197871,893.57
1295000,90.47619047619048,97.18179002787241,0.5911141691679107,894.263
1296000,90.47619047619048,97.16630535769588,0.5905056622825522,894.969
1297000,90.57539682539682,97.18179002787241,0.5895202013316998,895.672
1298000,90.47619047619048,97.18179002787241,0.5922973112912053,896.366
1299000,90.47619047619048,97.18179002787241,0.5941046577528699,897.081
1300000,90.47619047619048,97.19727469804893,0.5914459690557832,897.79
