,,,
Batch:10. Learning rate: 0.001,,,
887000,57.638888888888886,83.15267884794054,2.7131600685283295,736.986
888000,56.64682539682539,83.21461752864664,2.802009390250968,737.809
889000,56.94444444444444,83.2455868689997,2.7751894637723775,738.63
890000,57.04365079365079,83.43140291111798,2.7726739521989323,739.446
891000,57.341269841269835,83.60173428305977,2.726288928090945,740.269
892000,58.13492063492064,83.50882626200062,2.7165279526829047,741.089
893000,57.14285714285714,83.18364818829359,2.7280938313058454,741.906
894000,57.53968253968254,83.07525549705791,2.7296368327829907,742.728
895000,56.74603174603175,83.15267884794054,2.826904780872418,743.557
896000,57.44047619047619,83.19913285847011,2.7600869646185173,744.386
897000,58.23412698412699,83.26107153917621,2.789357520858621,745.204
898000,58.92857142857143,83.40043357076495,2.7020446736035555,746.029
899000,57.936507936507944,83.35397956023537,2.75603932721503,746.853
900000,56.64682539682539,82.8894394549396,2.7959035573400204,747.685
901000,57.837301587301596,83.13719417776402,2.7930379787043886,748.508
902000,57.04365079365079,83.05977082688139,2.816044555934922,749.327
903000,57.738095238095234,83.01331681635182,2.8393386179507365,750.144
904000,57.14285714285714,82.90492412511612,2.8146200202155196,750.963
905000,56.25,82.59523072158564,2.7694254166159205,751.784
906000,56.448412698412696,82.5797460514091,2.877832260075752,752.612
907000,55.952380952380956,82.61071539176216,2.8896388267807462,753.433
908000,56.051587301587304,82.42489934964385,2.8389638770816994,754.262
909000,55.952380952380956,82.59523072158564,2.9002193099225693,755.085
910000,56.051587301587304,82.50232270052648,2.862534328574003,755.907
911000,56.051587301587304,82.39393000929081,2.886698021283946,756.735
912000,56.34920634920635,82.31650665840817,2.840088483615998,757.554
913000,56.845238095238095,82.67265407246825,2.896256983154111,758.382
914000,56.15079365079365,82.67265407246825,2.8956434603951666,759.208
915000,57.14285714285714,82.92040879529266,2.8140747906038657,760.03
916000,57.04365079365079,82.65716940229173,2.8699687441933204,760.855
917000,56.34920634920635,82.7036234128213,2.943373439549944,761.684
918000,56.448412698412696,82.59523072158564,2.9432978641130783,762.506
919000,56.448412698412696,82.47135336017342,2.916830981794718,763.326
920000,57.341269841269835,82.78104676370394,2.8822920221299957,764.148
921000,56.845238095238095,82.76556209352741,2.918197554466514,764.971
922000,57.341269841269835,82.65716940229173,2.9065014676266845,765.796
923000,57.936507936507944,83.07525549705791,2.8945331972444643,766.616
924000,57.44047619047619,82.79653143388046,2.9379576811539585,767.44
925000,57.44047619047619,82.99783214617528,2.9570237284690886,768.271
926000,57.24206349206349,83.26107153917621,2.9390766805550372,769.091
927000,57.341269841269835,83.26107153917621,2.939780303321861,769.912
928000,56.547619047619044,83.18364818829359,2.976702369048895,770.732
929000,56.25,82.78104676370394,2.976401251421347,771.556
930000,56.051587301587304,82.73459275317435,2.988716303224845,772.382
931000,56.051587301587304,82.67265407246825,3.0246498538310735,773.207
932000,57.341269841269835,83.29204087952927,2.9511779480918827,774.028
933000,56.64682539682539,83.10622483741096,2.9953365797951284,774.848
934000,57.738095238095234,83.02880148652834,2.9685267448945614,775.673
935000,57.44047619047619,83.15267884794054,2.9874686807295316,776.493
936000,57.14285714285714,83.05977082688139,2.9686935731571835,777.327
937000,57.738095238095234,83.23010219882316,2.9406082709547903,778.149
938000,57.14285714285714,83.29204087952927,2.9518963759586225,778.971
939000,56.051587301587304,83.16816351811707,2.875852102162004,779.792
940000,56.94444444444444,83.23010219882316,2.930337571952373,780.61
941000,56.845238095238095,83.32301021988232,2.9887635101642993,781.431
942000,57.53968253968254,83.61721895323629,2.8838983939322533,782.255
943000,57.53968253968254,83.2455868689997,2.8908014516669067,783.075
944000,58.432539682539684,83.78755032517807,2.9184442855462427,783.897
945000,57.44047619047619,83.35397956023537,2.9308433206245494,784.721
946000,58.03571428571429,83.27655620935273,2.9480780921336383,785.542
947000,57.738095238095234,83.52431093217714,2.9598764072942725,786.363
948000,57.53968253968254,83.44688758129452,2.9079662055795823,787.185
949000,57.738095238095234,83.35397956023537,2.962343183477855,788.018
950000,57.04365079365079,83.64818829358934,3.022723113408062,788.851
951000,56.25,83.15267884794054,3.0146127916536103,789.681
952000,57.44047619047619,83.94239702694333,2.9551970981247413,790.498
953000,57.24206349206349,83.27655620935273,2.9582466262801046,791.312
954000,56.845238095238095,83.4933415918241,2.9586099793216873,792.13
955000,58.03571428571429,83.46237225147104,2.9212522199156536,792.949
956000,57.04365079365079,83.29204087952927,2.9282871663862133,793.787
957000,57.04365079365079,83.35397956023537,2.9165083649352423,794.604
958000,57.14285714285714,84.01982037782595,2.907666162599555,795.426
959000,57.24206349206349,83.9269123567668,2.9424432384508754,796.246
960000,56.64682539682539,83.58624961288325,2.9767582431433643,797.067
961000,57.738095238095234,83.69464230411893,2.973618667264542,797.89
962000,57.638888888888886,84.39145246206256,2.975720190212465,798.714
963000,57.837301587301596,83.63270362341282,2.9500673928459875,799.535
964000,58.333333333333336,84.40693713223908,2.9542046381479863,800.363
965000,58.03571428571429,83.75658098482502,3.01698891660717,801.211
966000,58.53174603174603,84.68566119541654,2.9236487962847852,802.038
967000,57.837301587301596,84.43790647259213,2.9203387600207815,802.855
968000,57.04365079365079,84.06627438835554,2.9057621240932945,803.677
969000,57.44047619047619,84.06627438835554,2.8978339199610894,804.499
970000,57.738095238095234,84.31402911117993,2.952134930087164,805.316
971000,58.730158730158735,84.73211520594612,2.894350075715323,806.135
972000,58.53174603174603,84.85599256735831,2.907015791347824,806.953
973000,58.13492063492064,85.01083926912358,2.8816194339040466,807.777
974000,57.638888888888886,84.76308454629915,2.913512139718576,808.605
975000,57.638888888888886,85.11923196035924,3.006784583921026,809.429
976000,57.341269841269835,85.18117064106534,2.997965675299478,810.265
977000,57.24206349206349,84.85599256735831,3.029966511165059,811.115
978000,58.13492063492064,85.25859399194798,2.990662205080855,811.955
979000,57.936507936507944,85.19665531124187,3.0271354898956164,812.821
980000,57.341269841269835,84.6082378445339,3.023940978277293,813.656
981000,57.14285714285714,85.08826262000619,3.0198131812850244,814.485
982000,55.952380952380956,84.22112109012077,3.102061893265216,815.309
983000,56.448412698412696,84.68566119541654,3.0529948224585906,816.136
984000,56.547619047619044,84.91793124806442,3.03584730212155,816.961
985000,57.341269841269835,85.10374729018272,2.9558378251691373,817.797
986000,57.14285714285714,85.08826262000619,2.980698600060119,818.619
987000,57.638888888888886,84.29854444100341,2.9456275312049325,819.444
988000,58.13492063492064,84.74759987612264,2.907907972572141,820.265
989000,57.44047619047619,84.49984515329824,2.9331359526449616,821.098
990000,58.730158730158735,84.90244657788789,2.952106038462314,821.927
991000,57.936507936507944,84.91793124806442,3.017993649584834,822.753
992000,56.547619047619044,84.96438525859399,3.0711898541015086,823.579
993000,56.74603174603175,84.73211520594612,3.10237859476383,824.404
994000,57.14285714285714,84.97986992877051,3.062158997327407,825.236
995000,56.051587301587304,84.93341591824094,3.145405915877304,826.061
996000,55.654761904761905,85.07277794982967,3.1571776870102464,826.889
997000,56.051587301587304,84.88696190771137,3.101136311950422,827.724
998000,56.448412698412696,84.94890058841746,3.1365202588224084,828.552
999000,56.74603174603175,85.05729327965315,3.1272139793631872,829.379
